EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	GXF_ENTRY_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	GXF_PABENTRY_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	CURRENTG			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	ASPSR_GL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	SP_GL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	ESR_GL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	ELR_GL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	VBAR_GL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	APCTL_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	APSTS_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	KERNKEYLO_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	AMXIDR_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	AMX_CONFIG_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	AMX_STATE_T_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	VMSA_LOCK_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	CTRR_A_LWR_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	CTRR_A_UPR_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	CTRR_A_CTL_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	HID0			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	HID4			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	HID11			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	EHID0			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	PMCR0_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	PMC0			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	CYC_OVRD			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	ACC_CFG			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	IPI_SR			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	IMP_MSR_RO_CTRL0_EL1			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	ACNTPCT_EL0			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	ACNTVCT_EL0			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1 identity stage-2, TIDCP=0)	GXF sequence			framework-abort	CRASHED        Hypervisor.framework killed the process: signal 5 (Trace/BPT trap: 5), an internal report_fixme/unimplemented path
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1, TIDCP=1)	HID0	S3_0_C15_C0_0	read	trap-to-guest-el2	GUEST-EXC@EL2  ESR=0x62303c01 EC=0x18 MSR/MRS/SYS trap S3_0_C15_C0_0 read -> x0
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1, TIDCP=1)	SPRR_CONFIG_EL1	S3_6_C15_C1_0	read	trap-to-guest-el2	GUEST-EXC@EL2  ESR=0x6231bc03 EC=0x18 MSR/MRS/SYS trap S3_6_C15_C1_0 read -> x0
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1, TIDCP=1)	CTRR_A_LWR_EL1	S3_4_C15_C2_3	read	trap-to-guest-el2	GUEST-EXC@EL2  ESR=0x62373c05 EC=0x18 MSR/MRS/SYS trap S3_4_C15_C2_3 read -> x0
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1, TIDCP=1)	ACNTPCT_EL0	S3_4_C15_C10_5	read	trap-to-guest-el2	GUEST-EXC@EL2  ESR=0x623b3c15 EC=0x18 MSR/MRS/SYS trap S3_4_C15_C10_5 read -> x0
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1, TIDCP=1)	APCTL_EL1	S3_4_C15_C0_4	read	trap-to-guest-el2	GUEST-EXC@EL2  ESR=0x62393c01 EC=0x18 MSR/MRS/SYS trap S3_4_C15_C0_4 read -> x0
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1, TIDCP=1)	PMC0	S3_2_C15_C0_0	read	trap-to-guest-el2	GUEST-EXC@EL2  ESR=0x6230bc01 EC=0x18 MSR/MRS/SYS trap S3_2_C15_C0_0 read -> x0
EL1 under guest EL2 (nested-virt VM, HCR_EL2.VM=1, TIDCP=1)	GXF_CONFIG_EL1	S3_6_C15_C1_2	read	trap-to-guest-el2	GUEST-EXC@EL2  ESR=0x6235bc03 EC=0x18 MSR/MRS/SYS trap S3_6_C15_C1_2 read -> x0
